,p_hat,method
1013,0.018000000000000002,Independent Node2Vec
1020,0.0,Independent Node2Vec
1027,0.0,Independent Node2Vec
1034,0.0,Independent Node2Vec
1041,0.0,Independent Node2Vec
1048,0.0,Independent Node2Vec
1055,0.0,Independent Node2Vec
1062,0.001,Independent Node2Vec
1069,0.0,Independent Node2Vec
1076,0.0,Independent Node2Vec
1083,0.34900000000000003,Independent Node2Vec
1090,0.0,Independent Node2Vec
1097,0.0,Independent Node2Vec
1104,0.0,Independent Node2Vec
1111,0.0,Independent Node2Vec
1118,0.001,Independent Node2Vec
1125,0.0,Independent Node2Vec
1132,0.02,Independent Node2Vec
1139,0.0,Independent Node2Vec
1146,0.0,Independent Node2Vec
1153,0.0,Independent Node2Vec
1160,0.0,Independent Node2Vec
1167,0.092,Independent Node2Vec
1174,0.021,Independent Node2Vec
1181,0.0,Independent Node2Vec
1188,0.0,Independent Node2Vec
1195,0.177,Independent Node2Vec
1202,0.007,Independent Node2Vec
1209,0.0,Independent Node2Vec
1216,0.002,Independent Node2Vec
1223,0.0,Independent Node2Vec
1230,0.0,Independent Node2Vec
1237,0.0,Independent Node2Vec
1244,0.0,Independent Node2Vec
1251,0.034,Independent Node2Vec
1258,0.0,Independent Node2Vec
1265,0.0,Independent Node2Vec
1272,0.0,Independent Node2Vec
1279,0.0,Independent Node2Vec
1286,0.0,Independent Node2Vec
1293,0.0,Independent Node2Vec
1300,0.0,Independent Node2Vec
1307,0.002,Independent Node2Vec
1314,0.0,Independent Node2Vec
1321,0.0,Independent Node2Vec
1328,0.0,Independent Node2Vec
1335,0.0,Independent Node2Vec
1342,0.0,Independent Node2Vec
1349,0.0,Independent Node2Vec
1356,0.0,Independent Node2Vec
1363,0.002,Independent Node2Vec
1370,0.0,Independent Node2Vec
1377,0.0,Independent Node2Vec
1384,0.0,Independent Node2Vec
1391,0.22,Independent Node2Vec
1398,0.0,Independent Node2Vec
