,p_hat,method
1350,0.033,Unfolded Node2Vec
1358,0.183,Unfolded Node2Vec
1366,0.644,Unfolded Node2Vec
1374,0.40800000000000003,Unfolded Node2Vec
1382,0.443,Unfolded Node2Vec
1390,0.406,Unfolded Node2Vec
1398,0.044,Unfolded Node2Vec
1406,0.23900000000000002,Unfolded Node2Vec
1414,0.138,Unfolded Node2Vec
1422,0.2,Unfolded Node2Vec
1430,0.75,Unfolded Node2Vec
1438,0.671,Unfolded Node2Vec
1446,0.747,Unfolded Node2Vec
1454,0.435,Unfolded Node2Vec
1462,0.343,Unfolded Node2Vec
1470,0.992,Unfolded Node2Vec
1478,0.936,Unfolded Node2Vec
1486,0.40700000000000003,Unfolded Node2Vec
1494,0.47500000000000003,Unfolded Node2Vec
1502,0.893,Unfolded Node2Vec
1510,0.35000000000000003,Unfolded Node2Vec
1518,0.067,Unfolded Node2Vec
1526,0.591,Unfolded Node2Vec
1534,0.498,Unfolded Node2Vec
1542,0.775,Unfolded Node2Vec
1550,0.406,Unfolded Node2Vec
1558,0.151,Unfolded Node2Vec
1566,0.359,Unfolded Node2Vec
1574,0.677,Unfolded Node2Vec
1582,0.293,Unfolded Node2Vec
1590,0.835,Unfolded Node2Vec
1598,0.47600000000000003,Unfolded Node2Vec
