,p_hat,method
1493,0.34,Independent Node2Vec
1501,0.8290000000000001,Independent Node2Vec
1509,0.858,Independent Node2Vec
1517,0.395,Independent Node2Vec
1525,0.015,Independent Node2Vec
1533,0.19,Independent Node2Vec
1541,0.675,Independent Node2Vec
1549,0.046,Independent Node2Vec
1557,0.684,Independent Node2Vec
1565,0.314,Independent Node2Vec
1573,0.464,Independent Node2Vec
1581,0.605,Independent Node2Vec
1589,0.641,Independent Node2Vec
1597,0.976,Independent Node2Vec
