,p_hat,method
1361,0.078,SSE Procrustes
1369,0.0,SSE Procrustes
1377,0.015,SSE Procrustes
1385,0.048,SSE Procrustes
1393,0.0,SSE Procrustes
1401,0.034,SSE Procrustes
1409,0.001,SSE Procrustes
1417,0.065,SSE Procrustes
1425,0.015,SSE Procrustes
1433,0.05,SSE Procrustes
1441,0.044,SSE Procrustes
1449,0.06,SSE Procrustes
1457,0.018000000000000002,SSE Procrustes
1465,0.063,SSE Procrustes
1473,0.0,SSE Procrustes
1481,0.004,SSE Procrustes
1489,0.0,SSE Procrustes
1497,0.0,SSE Procrustes
1505,0.122,SSE Procrustes
1513,0.082,SSE Procrustes
1521,0.013000000000000001,SSE Procrustes
1529,0.008,SSE Procrustes
1537,0.007,SSE Procrustes
1545,0.123,SSE Procrustes
1553,0.012,SSE Procrustes
1561,0.091,SSE Procrustes
1569,0.016,SSE Procrustes
1577,0.041,SSE Procrustes
1585,0.0,SSE Procrustes
1593,0.0,SSE Procrustes
