,p_hat,method
1342,0.5630000000000001,Unfolded Node2Vec
1350,0.873,Unfolded Node2Vec
1358,0.129,Unfolded Node2Vec
1366,0.9540000000000001,Unfolded Node2Vec
1374,0.514,Unfolded Node2Vec
1382,0.995,Unfolded Node2Vec
1390,0.111,Unfolded Node2Vec
1398,0.419,Unfolded Node2Vec
1406,0.931,Unfolded Node2Vec
1414,0.997,Unfolded Node2Vec
1422,0.9380000000000001,Unfolded Node2Vec
1430,0.20700000000000002,Unfolded Node2Vec
1438,0.41300000000000003,Unfolded Node2Vec
1446,0.974,Unfolded Node2Vec
1454,0.14300000000000002,Unfolded Node2Vec
1462,0.38,Unfolded Node2Vec
1470,0.935,Unfolded Node2Vec
1478,0.918,Unfolded Node2Vec
1486,0.364,Unfolded Node2Vec
1494,0.604,Unfolded Node2Vec
1502,0.339,Unfolded Node2Vec
1510,0.157,Unfolded Node2Vec
1518,0.837,Unfolded Node2Vec
1526,0.047,Unfolded Node2Vec
1534,0.035,Unfolded Node2Vec
1542,0.51,Unfolded Node2Vec
1550,0.359,Unfolded Node2Vec
1558,0.972,Unfolded Node2Vec
1566,0.508,Unfolded Node2Vec
1574,0.937,Unfolded Node2Vec
1582,0.967,Unfolded Node2Vec
1590,0.293,Unfolded Node2Vec
1598,0.016,Unfolded Node2Vec
