,p_hat,method
341,0.01,Unfolded Node2Vec
343,0.0,Unfolded Node2Vec
345,0.168,Unfolded Node2Vec
347,0.016,Unfolded Node2Vec
349,0.374,Unfolded Node2Vec
351,0.04,Unfolded Node2Vec
353,0.014,Unfolded Node2Vec
355,0.9400000000000001,Unfolded Node2Vec
357,0.117,Unfolded Node2Vec
359,0.5650000000000001,Unfolded Node2Vec
361,0.048,Unfolded Node2Vec
363,0.422,Unfolded Node2Vec
365,0.0,Unfolded Node2Vec
367,0.6970000000000001,Unfolded Node2Vec
369,0.052000000000000005,Unfolded Node2Vec
371,0.021,Unfolded Node2Vec
373,0.115,Unfolded Node2Vec
375,0.125,Unfolded Node2Vec
377,0.41100000000000003,Unfolded Node2Vec
379,0.079,Unfolded Node2Vec
381,0.008,Unfolded Node2Vec
383,0.872,Unfolded Node2Vec
385,0.436,Unfolded Node2Vec
387,0.005,Unfolded Node2Vec
389,0.4,Unfolded Node2Vec
391,0.125,Unfolded Node2Vec
393,0.548,Unfolded Node2Vec
395,0.111,Unfolded Node2Vec
397,0.065,Unfolded Node2Vec
399,0.525,Unfolded Node2Vec
