,p_hat,method
343,0.446,Unfolded Node2Vec
345,0.769,Unfolded Node2Vec
347,0.971,Unfolded Node2Vec
349,0.133,Unfolded Node2Vec
351,0.023,Unfolded Node2Vec
353,0.631,Unfolded Node2Vec
355,0.006,Unfolded Node2Vec
357,0.094,Unfolded Node2Vec
359,0.385,Unfolded Node2Vec
361,0.399,Unfolded Node2Vec
363,0.003,Unfolded Node2Vec
365,0.743,Unfolded Node2Vec
367,0.998,Unfolded Node2Vec
369,0.055,Unfolded Node2Vec
371,0.069,Unfolded Node2Vec
373,0.213,Unfolded Node2Vec
375,0.34700000000000003,Unfolded Node2Vec
377,0.138,Unfolded Node2Vec
379,0.043000000000000003,Unfolded Node2Vec
381,0.446,Unfolded Node2Vec
383,0.299,Unfolded Node2Vec
385,0.718,Unfolded Node2Vec
387,0.9,Unfolded Node2Vec
389,0.022,Unfolded Node2Vec
391,0.107,Unfolded Node2Vec
393,0.47500000000000003,Unfolded Node2Vec
395,0.128,Unfolded Node2Vec
397,0.094,Unfolded Node2Vec
399,0.552,Unfolded Node2Vec
