,p_hat,method
339,0.045,Unfolded Node2Vec
341,0.843,Unfolded Node2Vec
343,0.781,Unfolded Node2Vec
345,0.378,Unfolded Node2Vec
347,0.316,Unfolded Node2Vec
349,0.87,Unfolded Node2Vec
351,0.463,Unfolded Node2Vec
353,0.134,Unfolded Node2Vec
355,0.171,Unfolded Node2Vec
357,0.058,Unfolded Node2Vec
359,0.148,Unfolded Node2Vec
361,0.073,Unfolded Node2Vec
363,0.458,Unfolded Node2Vec
365,0.202,Unfolded Node2Vec
367,0.302,Unfolded Node2Vec
369,0.008,Unfolded Node2Vec
371,0.785,Unfolded Node2Vec
373,0.436,Unfolded Node2Vec
375,0.8160000000000001,Unfolded Node2Vec
377,0.47100000000000003,Unfolded Node2Vec
379,0.047,Unfolded Node2Vec
381,0.303,Unfolded Node2Vec
383,0.838,Unfolded Node2Vec
385,0.023,Unfolded Node2Vec
387,0.6920000000000001,Unfolded Node2Vec
389,0.026000000000000002,Unfolded Node2Vec
391,0.157,Unfolded Node2Vec
393,0.339,Unfolded Node2Vec
395,0.68,Unfolded Node2Vec
397,0.47400000000000003,Unfolded Node2Vec
399,0.136,Unfolded Node2Vec
