,p_hat,method
1350,0.255,Unfolded Node2Vec
1358,0.512,Unfolded Node2Vec
1366,0.534,Unfolded Node2Vec
1374,0.8260000000000001,Unfolded Node2Vec
1382,0.32,Unfolded Node2Vec
1390,0.9460000000000001,Unfolded Node2Vec
1398,0.462,Unfolded Node2Vec
1406,0.833,Unfolded Node2Vec
1414,0.113,Unfolded Node2Vec
1422,0.038,Unfolded Node2Vec
1430,0.727,Unfolded Node2Vec
1438,0.621,Unfolded Node2Vec
1446,0.233,Unfolded Node2Vec
1454,0.739,Unfolded Node2Vec
1462,0.8180000000000001,Unfolded Node2Vec
1470,0.9400000000000001,Unfolded Node2Vec
1478,0.601,Unfolded Node2Vec
1486,0.27,Unfolded Node2Vec
1494,0.806,Unfolded Node2Vec
1502,0.114,Unfolded Node2Vec
1510,0.269,Unfolded Node2Vec
1518,0.389,Unfolded Node2Vec
1526,0.007,Unfolded Node2Vec
1534,0.399,Unfolded Node2Vec
1542,0.216,Unfolded Node2Vec
1550,0.167,Unfolded Node2Vec
1558,0.455,Unfolded Node2Vec
1566,0.6950000000000001,Unfolded Node2Vec
1574,0.786,Unfolded Node2Vec
1582,0.682,Unfolded Node2Vec
1590,0.848,Unfolded Node2Vec
1598,0.888,Unfolded Node2Vec
